"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2944","RT @adrianadelia: ¡Por tu futuro! Por una Venezuela de progreso. Este #6D vamos a votar #AbajoALaIzquierda por la #unidad https://t.co/75wv…",FALSE,0,NA,2015-11-21 23:49:18,FALSE,NA,"668214637134000129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Roger_vr",46,TRUE,FALSE,NA,NA
"2945","RT @Andreina_PSUV: Con la juventud vamos rumbo pa la #AN este #6D #DiaDelEstudianteUniversitario #CarylYAndreinaPaLaAN @TareckPSUV https://…",FALSE,0,NA,2015-11-21 23:49:14,FALSE,NA,"668214616707723264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carlosvenott",41,TRUE,FALSE,NA,NA
"2946","RT @prospericarlos: Vean la realidad d mi Guarico hoy Sta Rita d Manapire el Pueblo en la calle! Nadie detiene el cambio Vota Unidad #6D ht…",FALSE,0,NA,2015-11-21 23:49:13,FALSE,NA,"668214612152721408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","deoli10yacsa",5,TRUE,FALSE,NA,NA
"2947","RT @PolitikaUcab: ¿Que si votas te botan y si no también? Entonces, bota el miedo #ElVotoEsSecreto #6D #NoCreasEnCuentos https://t.co/vWv1y…",FALSE,0,NA,2015-11-21 23:49:11,FALSE,NA,"668214606309928960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mamilagrosh",103,TRUE,FALSE,NA,NA
"2948","RT @corderolarapsuv: Nos define el amor por el Pueblo, Vota este #6D por l@s candidat@s del #GPPSB. 
Vota @corderolara01 https://t.co/PVmKb…",FALSE,0,NA,2015-11-21 23:49:05,FALSE,NA,"668214580796112896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IndustriasJoven",33,TRUE,FALSE,NA,NA
"2949","RT @corderolarapsuv: Somos #Amor, #Paz, #Vida, #Futuro, #Revolución; somos #PSUV. 
Este #6D VOTA por @corderolara01 en #Guarico https://t.c…",FALSE,0,NA,2015-11-21 23:49:00,FALSE,NA,"668214560067887104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IndustriasJoven",31,TRUE,FALSE,NA,NA
"2950","RT @prospericarlos: Hoy #Cabruta se desbordó diciendo q también quiere Cambio! Vamos mi Guarico nada nos detiene! El #6D a Votar! https://t…",FALSE,0,NA,2015-11-21 23:48:51,FALSE,NA,"668214520591081474",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","davince26",26,TRUE,FALSE,NA,NA
"2951","RT @PolitikaUcab: ¿Que si votas te botan y si no también? Entonces, bota el miedo #ElVotoEsSecreto #6D #NoCreasEnCuentos https://t.co/vWv1y…",FALSE,0,NA,2015-11-21 23:48:50,FALSE,NA,"668214518611353600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","isarabia12340",103,TRUE,FALSE,NA,NA
"2952","No espero que la luz este al final del túnel sino en nuestros cerebros el #6D https://t.co/wBgKVxbjrI",FALSE,1,NA,2015-11-21 23:48:48,FALSE,NA,"668214510612824069",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mahebo",3,FALSE,FALSE,NA,NA
"2953","RT @corderolarapsuv: Pa' el que no entendió: El pueblo esta organizado para conquistar la victoria del #6D en #Guarico ¡Como Sea! https://t…",FALSE,0,NA,2015-11-21 23:48:43,FALSE,NA,"668214486986305537",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IndustriasJoven",18,TRUE,FALSE,NA,NA
"2954","RT @Veritoandre: Recorriendo el Sur con @angelalvarezgil #YoVoto este #6D a ganar la Asamblea Si Se puede!! https://t.co/EhSMakfJ8d",FALSE,0,NA,2015-11-21 23:48:34,FALSE,NA,"668214451296833536",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","ReyGlv",7,TRUE,FALSE,NA,NA
"2955","ForoChavista: La guardianas de Chávez son garantía de la victoria que conseguieremos este #6D. https://t.co/KBfuDSICSi",FALSE,0,NA,2015-11-21 23:48:30,FALSE,NA,"668214434654003200",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","JhonthanDuarte",0,FALSE,FALSE,NA,NA
"2956","RT @PolitikaUcab: ¿Que si votas te botan y si no también? Entonces, bota el miedo #ElVotoEsSecreto #6D #NoCreasEnCuentos https://t.co/vWv1y…",FALSE,0,NA,2015-11-21 23:48:28,FALSE,NA,"668214426747711488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CEDE1516",103,TRUE,FALSE,NA,NA
"2957","RT @ArmandoArmas: El #6D no ganaremos ""como sea"",vamos a GANAR a punta de votos con nuestra gente de #PuertoLaCruz #Guanta y #Lecheria http…",FALSE,0,NA,2015-11-21 23:48:18,FALSE,NA,"668214383449907202",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cesrizales",106,TRUE,FALSE,NA,NA
"2958","Por eso y muchas cosas mas, vota el #6D https://t.co/mNgOVyGxFI",FALSE,1,NA,2015-11-21 23:48:14,FALSE,NA,"668214368681771008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","unAlemana",0,FALSE,FALSE,NA,NA
"2959","RT @corderolarapsuv: Somos #Amor, #Paz, #Vida, #Futuro, #Revolución; somos #PSUV. 
Este #6D VOTA por @corderolara01 en #Guarico https://t.c…",FALSE,0,NA,2015-11-21 23:48:13,FALSE,NA,"668214362360913923",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mariaguerra2512",31,TRUE,FALSE,NA,NA
"2960","#Venezuela... este #6D Dale de ¡Jonrón! 
#YoSiVoto6D
#VotoYCalle
#FuerzaYFe https://t.co/CuNLnZVzhf",FALSE,1,NA,2015-11-21 23:48:11,FALSE,NA,"668214352034549760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MariaDeJesusCG1",1,FALSE,FALSE,NA,NA
"2961","Abg #ArcangelAlvarado ArcangelAlvarad: La guardianas de Chávez son garantía de la victoria que conseguieremos este #6D. …",FALSE,0,NA,2015-11-21 23:48:03,FALSE,NA,"668214321047031808",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","PsuvIndependen",0,FALSE,FALSE,NA,NA
"2962","RT @PolitikaUcab: ¿Que si votas te botan y si no también? Entonces, bota el miedo #ElVotoEsSecreto #6D #NoCreasEnCuentos https://t.co/vWv1y…",FALSE,0,NA,2015-11-21 23:47:55,FALSE,NA,"668214288247603201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karimanparu",103,TRUE,FALSE,NA,NA
"2963","RT @ComandoBChLara: En #AlianzaPerfecta candidat@s Circuito #2 junto al pueblo de Lara garantizan que este #6D gana CHÀVEZ... https://t.co/…",FALSE,0,NA,2015-11-21 23:47:53,FALSE,NA,"668214276784541696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","landasocialista",13,TRUE,FALSE,NA,NA
"2964","RT @ArmandoArmas: El #6D no ganaremos ""como sea"",vamos a GANAR a punta de votos con nuestra gente de #PuertoLaCruz #Guanta y #Lecheria http…",FALSE,0,NA,2015-11-21 23:47:51,FALSE,NA,"668214271323451393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cgilblancovp",106,TRUE,FALSE,NA,NA
"2965","RT @PolitikaUcab: ¿Que si votas te botan y si no también? Entonces, bota el miedo #ElVotoEsSecreto #6D #NoCreasEnCuentos https://t.co/vWv1y…",FALSE,0,NA,2015-11-21 23:47:46,FALSE,NA,"668214251174150148",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ADONAYDUQUE",103,TRUE,FALSE,NA,NA
"2966","Por estoy y porque #VenezuelaQuiereCambio a votar este #6D por una AN de todos, donde se debatan nuestros problemas https://t.co/c7ZhhDzR8Z",FALSE,0,NA,2015-11-21 23:47:40,FALSE,NA,"668214224682881024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Haude1",0,FALSE,FALSE,NA,NA
"2967","RT @pburelli: Negociadera tras bastidores entre unos MUDos 'raros' y malandros del régimen. pudieran enredar más aún el entorno pre y post …",FALSE,0,NA,2015-11-21 23:47:36,FALSE,NA,"668214208153198592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ResteadaPorVzla",123,TRUE,FALSE,NA,NA
"2968","RT @lsanchezgomez: Este #6D tienes en tus manos la oportunidad de cambiar #Vota por los candidatos de la #Unidad @adennisf https://t.co/DNi…",FALSE,0,NA,2015-11-21 23:47:28,FALSE,NA,"668214173323653120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FRANRIVEROLV",9,TRUE,FALSE,NA,NA
"2969","RT @lsanchezgomez: A la espera de nuestro candidato @YLIDIO para dar inicio a la juramentación de la gran maquinaria para el #6D https://t.…",FALSE,0,NA,2015-11-21 23:47:28,FALSE,NA,"668214171939524608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YLIDIO",3,TRUE,FALSE,NA,NA
"2970","RT @LaVoz_DelCambio: En el sector las Delicias salen d sus casas para conocer al #Cambio YA VIENE #LaMejorVzla este #6D https://t.co/pkYzPm…",FALSE,0,NA,2015-11-21 23:47:27,FALSE,NA,"668214169393569792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JVPLara",11,TRUE,FALSE,NA,NA
"2971","RT @VotoJoven: Llama a tu mamá, a tu familia, a tus amigos y dile a todos #VotaConTodo https://t.co/RxsFRVGPSp No se queden en sus casas es…",FALSE,0,NA,2015-11-21 23:47:25,FALSE,NA,"668214161319567360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","R74697493",23,TRUE,FALSE,NA,NA
"2972","RT @ApCambiomerida: Este #6D recuerda votar por la patria, por Bolívar, por Chavez, por Maduro! .@dcabellor #PatriaIndestructible https://t…",FALSE,0,NA,2015-11-21 23:47:20,FALSE,NA,"668214138263465984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joselchirinos",9,TRUE,FALSE,NA,NA
"2973","RT @antvvenezuela: #Parlamentarias El pueblo va a castigar a la burguesía el #6D https://t.co/q9D7b4ygcl https://t.co/yR5lBICb8w",FALSE,0,NA,2015-11-21 23:47:19,FALSE,NA,"668214134748483584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jbepfanm",5,TRUE,FALSE,NA,NA
"2974","La VENEZUELA que todos nos merecemos SÍ es posible. Este #6D hay que ir a VOTAR. Todos somos uno.… https://t.co/fNtP13avl3",FALSE,0,NA,2015-11-21 23:47:17,FALSE,NA,"668214126951333888",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","guadafernandezn",0,FALSE,FALSE,NA,NA
"2975","RT @lsanchezgomez: Puerto Cabello abarrotado ratificando su compromiso con la #Unidad #6D #VotaUnidad #AbajoALaIzquierda @YLIDIO https://t.…",FALSE,0,NA,2015-11-21 23:47:16,FALSE,NA,"668214121960243201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YLIDIO",3,TRUE,FALSE,NA,NA
"2976","RT @FCIzquierda: #CadaLatidoCuenta por la Victoria el #6D sigamos chambeando https://t.co/U3QdHaPtVG",FALSE,0,NA,2015-11-21 23:47:04,FALSE,NA,"668214071678889984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","caminosverdesf",9,TRUE,FALSE,NA,NA
"2977","RT @bscharifker: Los venezolanos de verdad verdad... este #6D nos vestiremos de constitución https://t.co/68IHccU4Ik vía @PolitikaUcab",FALSE,0,NA,2015-11-21 23:47:04,FALSE,NA,"668214071091732480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","naltagra",10,TRUE,FALSE,NA,NA
"2978","RT @JuventudesVPFal: Hoy nuestras Juventudes enseñando como votar por el #Cambio este #6D #AbajoyAlaIzquierda #Falcón #21N https://t.co/TEQ…",FALSE,0,NA,2015-11-21 23:46:57,FALSE,NA,"668214044898304000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JesusAndaraOf",9,TRUE,FALSE,NA,NA
"2979","RT @CaprilesPrensa: .@hcapriles: “A partir del #6D debemos iniciar el cambio de rumbo para sacar a nuestra Venezuela de esta crisis”",FALSE,0,NA,2015-11-21 23:46:56,FALSE,NA,"668214041081454592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RiverosVivian",14,TRUE,FALSE,NA,NA
"2980","RT @PartidoPSUV: La guardianas de Chávez son garantía de la victoria que conseguieremos este #6D. https://t.co/qC3ix6GWmV",FALSE,0,NA,2015-11-21 23:46:54,FALSE,NA,"668214031849791488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rjsivira",44,TRUE,FALSE,NA,NA
"2981","RT @delsasolorzano: Nada ni nadie podrá detener el #Cambio que viene el #6D por qué viene con la fuerza arrolladora de los Estudiantes. htt…",FALSE,0,NA,2015-11-21 23:46:52,FALSE,NA,"668214021506469888",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","xtoAngel",69,TRUE,FALSE,NA,NA
"2982","RT @LuisFlorido: Esta es la #UNIDAD comprometida con #LaMejorVzla que está dando TODO por lograr el #CAMBIO q llegará este #6D #Lara https:…",FALSE,0,NA,2015-11-21 23:46:50,FALSE,NA,"668214014531473408",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","ApontAponte",25,TRUE,FALSE,NA,NA
"2983","RT @DolarToday: Solo faltan 17 días para el cambio, este #6D ¡todos a votar! https://t.co/IszYeQ3joL",FALSE,0,NA,2015-11-21 23:46:49,FALSE,NA,"668214012094619648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yngridtvc",103,TRUE,FALSE,NA,NA
"2984","Con este tarjetón intentan confundir a los votantes en VENEZUELA y fue aprobado por el CNE #trampa #6D #Mosca https://t.co/gYK6rEamT0",FALSE,0,NA,2015-11-21 23:46:40,FALSE,NA,"668213974215725056",NA,"<a href=""http://www.tubanda.com.ve"" rel=""nofollow"">SendUrTweet</a>","SiguesTeSigo",1,FALSE,FALSE,NA,NA
"2985","RT @Pr1meroJusticia: #VenezuelaQuiereCambio y este #6D lo vamos a lograr. ¡Vota por la tarjeta de la manito, abajo y en la esquina izquierd…",FALSE,0,NA,2015-11-21 23:46:40,FALSE,NA,"668213972609421320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desiBSB",12,TRUE,FALSE,NA,NA
"2986","RT @prospericarlos: Hoy #Cabruta se desbordó diciendo q también quiere Cambio! Vamos mi Guarico nada nos detiene! El #6D a Votar! https://t…",FALSE,0,NA,2015-11-21 23:46:38,FALSE,NA,"668213965974052865",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","chelita12",26,TRUE,FALSE,NA,NA
"2987","RT @PolitikaUcab: ¿Que si votas te botan y si no también? Entonces, bota el miedo #ElVotoEsSecreto #6D #NoCreasEnCuentos https://t.co/vWv1y…",FALSE,0,NA,2015-11-21 23:46:36,FALSE,NA,"668213956700454912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","funerario_1",103,TRUE,FALSE,NA,NA
"2988","RT @PartidoPSUV: La guardianas de Chávez son garantía de la victoria que conseguieremos este #6D. https://t.co/qC3ix6GWmV",FALSE,0,NA,2015-11-21 23:46:35,FALSE,NA,"668213952883630080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alvaro07434948",44,TRUE,FALSE,NA,NA
"2989","RT @ComandoSB: .@ENZOSCARANO: ""Sí hay esperanza, del #6D en adelante tendremos una Venezuela unida, reconciliada y con proyección de futuro…",FALSE,0,NA,2015-11-21 23:46:24,FALSE,NA,"668213904091279360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wlebrun56",48,TRUE,FALSE,NA,NA
"2990","RT: @antvvenezuela :#Parlamentarias El pueblo va a castigar a la burguesía el #6D https://t.co/bgjB8wAMbM https://t.co/h2PRTIVrpt",FALSE,0,NA,2015-11-21 23:46:22,FALSE,NA,"668213894855290880",NA,"<a href=""http://notiven.com/"" rel=""nofollow"">notiven</a>","notiven",0,FALSE,FALSE,NA,NA
"2991","RT @SEXTOMIR: ES FIJA, NOS HACEMOS PIJA #6D
<ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+008A><ed><U+00A0><U+00BD><ed><U+00B2><U+00A3><ed><U+00A0><U+00BD><ed><U+00B2><U+008A><ed><U+00A0><U+00BD><ed><U+00BA><U+00AC><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BF><U+0082><ed><U+00A0><U+00BC><ed><U+00BD><U+00BB><ed><U+00A0><U+00BC><ed><U+00BD><U+00BA><ed><U+00A0><U+00BC><ed><U+00BD><U+00B8><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BC><ed><U+00BF><U+00A5><ed><U+00A0><U+00BC><ed><U+00BF><U+00A9><ed><U+00A0><U+00BD><ed><U+00BA><U+0093><ed><U+00A0><U+00BD><ed><U+00BA><U+00A8><ed><U+00A0><U+00BC><ed><U+00BE><U+00AD><ed><U+00A0><U+00BD><ed><U+00B3><U+008D><U+2665><U+2714><U+26C4><U+2744><U+2600><ed><U+00A0><U+00BD><ed><U+00B8><U+0089><ed><U+00A0><U+00BD><ed><U+00B9><U+0089><ed><U+00A0><U+00BD><ed><U+00B8><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+00BB><ed><U+00A0><U+00BD><ed><U+00B8><U+00BD><ed><U+00A0><U+00BD><ed><U+00B9><U+0080><ed><U+00A0><U+00BD><ed><U+00B9><U+0088><ed><U+00A0><U+00BD><ed><U+00B2><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B2><U+0081><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BD><ed><U+00B1><U+0099><U+2764><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+009C><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BD><ed><U+00B2><U+0097><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008A><U+270C><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C>",FALSE,0,NA,2015-11-21 23:46:19,FALSE,NA,"668213885682524161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nessromeroo",16,TRUE,FALSE,NA,NA
"2992","RT @RConfidencial: #ElBrujo El simulacro electoral del Madurismo mañana es en realidad de soponcios #6D y salida de emergencia #7D https://…",FALSE,0,NA,2015-11-21 23:46:18,FALSE,NA,"668213881102274561",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","toyenlacalle",14,TRUE,FALSE,NA,NA
"2993","RT @adrianadelia: ¡Guatire está resteado con el progreso! Este #6D se vota por la manito de la unidad en la esquina #AbajoALaIzquierda http…",FALSE,0,NA,2015-11-21 23:46:17,FALSE,NA,"668213873917456384",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Gonzotronic",41,TRUE,FALSE,NA,NA
"2994","RT @prospericarlos: Vean la realidad d mi Guarico hoy Sta Rita d Manapire el Pueblo en la calle! Nadie detiene el cambio Vota Unidad #6D ht…",FALSE,0,NA,2015-11-21 23:46:14,FALSE,NA,"668213863834378240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rafagzp",5,TRUE,FALSE,NA,NA
"2995","Que no nos amilanen ,el miedo esta en ellos #6D #AbajoALaIzquierda",FALSE,0,NA,2015-11-21 23:46:07,FALSE,NA,"668213832712589312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","merybilbao",0,FALSE,FALSE,NA,NA
"2996","RT @ComandoSB: En 15 días los venezolanos saldremos todos juntos a decir que queremos #CambioXVzla #6D https://t.co/P0ewyk2dqb",FALSE,0,NA,2015-11-21 23:46:07,FALSE,NA,"668213832129597442",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","guelmiaguero",91,TRUE,FALSE,NA,NA
"2997","RT @MarialbertBs: Este #6D no te confundas, VOTA con consciencia #AbajoALaIzquierda “La de la manito” #Unidad CAMBIO https://t.co/OdRUrShFeJ",FALSE,0,NA,2015-11-21 23:46:02,FALSE,NA,"668213814530285571",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wlebrun56",46,TRUE,FALSE,NA,NA
"2998","No te dejes confundir con la tarjeta de la cuerda de sinvergüenzas. Este #6D busca #LaDeLaManito en la esquina #AbajoALaIzquierda",FALSE,1,NA,2015-11-21 23:46:02,FALSE,NA,"668213811439124482",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","toypilaVzla",2,FALSE,FALSE,NA,NA
"2999","RT @richardmardo: Visita sorpresa de @hcapriles a Maracay al barrio piñonal para apoyar a los candidatos d la MUD UNiDAD #6d Ganamos https:…",FALSE,0,NA,2015-11-21 23:46:00,FALSE,NA,"668213805063790593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CJBurioli",140,TRUE,FALSE,NA,NA
"3000","RT @CuatroFDigital: El #6D se decide si #MaduroConLosTrabajadores construyen el Socialismo o la derecha vende el país al FMI #NoVolveran ht…",FALSE,0,NA,2015-11-21 23:45:54,FALSE,NA,"668213778836754433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dulceangel2010",207,TRUE,FALSE,NA,NA
"3001","RT @CaprilesPrensa: .@hcapriles “Este #6D todos a votar abajo, a la izquierda, en la esquina, que nadie se confunda”",FALSE,0,NA,2015-11-21 23:45:50,FALSE,NA,"668213764316119040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sara_pisa",18,TRUE,FALSE,NA,NA
"3002","RT @PolitikaUcab: ¿Que si votas te botan y si no también? Entonces, bota el miedo #ElVotoEsSecreto #6D #NoCreasEnCuentos https://t.co/vWv1y…",FALSE,0,NA,2015-11-21 23:45:50,FALSE,NA,"668213762529345537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JesusArgenisRan",103,TRUE,FALSE,NA,NA
"3003","RT @angelalvarezgil: Una vez mas #Carabobo demostró que la Unidad arrasará el #6D https://t.co/unn0Y17f6v",FALSE,0,NA,2015-11-21 23:45:48,FALSE,NA,"668213754178445313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Andres16lg",36,TRUE,FALSE,NA,NA
"3004","Hoy la Juventud VP, caminó en Camoruco. Receptividad al máximo @alexandermirele @JhoenderJimenez @VPCojedes #6D https://t.co/botkO8siDj",FALSE,0,NA,2015-11-21 23:45:46,FALSE,NA,"668213746926489600",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","VP_Tinaquillo",1,FALSE,FALSE,NA,NA
"3005","ingmayralisqui3: RT CuatroFDigital: El #6D se decide si #MaduroConLosTrabajadores construyen el Socialismo o la derecha vende el país al FMI",FALSE,0,NA,2015-11-21 23:45:44,FALSE,NA,"668213736063283200",NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>","JOHANMPEREZ",0,FALSE,FALSE,NA,NA
"3006","Retweeted Voluntad Popular (@VoluntadPopular):

Este #6D la tarjeta del cambio esta: ¡Abajo, a la izquierda, en... https://t.co/svhKH0gL8X",FALSE,0,NA,2015-11-21 23:45:43,FALSE,NA,"668213734393913344",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MejorValencia",1,FALSE,FALSE,NA,NA
"3007","https://t.co/y1iAZZiqoQ #6D no te quedes en tu casa votar es un derecho y una obligación también @lacatolica #VenezuelaQuiereCambio",FALSE,0,NA,2015-11-21 23:45:43,FALSE,NA,"668213733764825089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marupalazzi",0,FALSE,FALSE,NA,NA
"3008","RT @ComandoBChLara: En #AlianzaPerfecta candidat@s Circuito #2 junto al pueblo de Lara garantizan que este #6D gana CHÀVEZ... https://t.co/…",FALSE,0,NA,2015-11-21 23:45:43,FALSE,NA,"668213731734736896",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","MarbelisReyesC",13,TRUE,FALSE,NA,NA
"3009","RT @VoluntadPopular: Este #6D la tarjeta del cambio esta: ¡Abajo, a la izquierda, en la esquina, LA DE LA MANTO! https://t.co/EEm1aYhxKm",FALSE,0,NA,2015-11-21 23:45:40,FALSE,NA,"668213721282531328",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","VPGremiosCbbo",207,TRUE,FALSE,NA,NA
"3010","RT @VoluntadPopular: Este #6D la tarjeta del cambio esta: ¡Abajo, a la izquierda, en la esquina, LA DE LA MANTO! https://t.co/EEm1aYhxKm",FALSE,0,NA,2015-11-21 23:45:40,FALSE,NA,"668213721228042241",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","vpmejorcarabobo",207,TRUE,FALSE,NA,NA
"3011","RT @VoluntadPopular: Este #6D la tarjeta del cambio esta: ¡Abajo, a la izquierda, en la esquina, LA DE LA MANTO! https://t.co/EEm1aYhxKm",FALSE,0,NA,2015-11-21 23:45:40,FALSE,NA,"668213721228013568",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","VPGranTrigal",207,TRUE,FALSE,NA,NA
"3012","RT @VoluntadPopular: Este #6D la tarjeta del cambio esta: ¡Abajo, a la izquierda, en la esquina, LA DE LA MANTO! https://t.co/EEm1aYhxKm",FALSE,0,NA,2015-11-21 23:45:40,FALSE,NA,"668213721035051009",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","VP_Carabobo",207,TRUE,FALSE,NA,NA
